time,date,dir,result,pnl,hold
2026-06-23 11:40:00+05:30,2026-06-23,SHORT,target,0.3,3.0
2026-06-23 12:20:00+05:30,2026-06-23,SHORT,target,0.3,35.0
2026-06-24 09:45:00+05:30,2026-06-24,SHORT,stop,-0.3,3.0
2026-06-25 12:25:00+05:30,2026-06-25,SHORT,target,0.3,21.0
2026-06-25 13:25:00+05:30,2026-06-25,SHORT,target,0.3,9.0
2026-06-29 11:30:00+05:30,2026-06-29,SHORT,target,0.3,9.0
2026-06-29 12:10:00+05:30,2026-06-29,SHORT,target,0.3,4.0
2026-06-30 10:50:00+05:30,2026-06-30,SHORT,stop,-0.3,7.0
2026-06-30 11:30:00+05:30,2026-06-30,SHORT,target,0.3,22.0
2026-06-30 12:30:00+05:30,2026-06-30,SHORT,target,0.3,18.0
2026-06-30 13:05:00+05:30,2026-06-30,SHORT,target,0.3,11.0
2026-06-30 13:35:00+05:30,2026-06-30,SHORT,scratch,-0.1893154274792253,22.0
2026-07-01 10:35:00+05:30,2026-07-01,SHORT,stop,-0.3,16.0
2026-07-01 12:25:00+05:30,2026-07-01,SHORT,stop,-0.3,30.0
2026-07-02 11:25:00+05:30,2026-07-02,SHORT,target,0.3,33.0
2026-07-02 11:35:00+05:30,2026-07-02,SHORT,stop,-0.3,10.0
2026-07-03 09:40:00+05:30,2026-07-03,SHORT,target,0.3,41.0
2026-07-03 11:10:00+05:30,2026-07-03,SHORT,scratch,0.021652324458353887,48.0
2026-07-03 12:05:00+05:30,2026-07-03,SHORT,target,0.3,18.0
2026-07-03 12:45:00+05:30,2026-07-03,SHORT,scratch,0.04663579366283805,32.0
2026-07-06 10:30:00+05:30,2026-07-06,SHORT,scratch,0.23819016263421985,48.0
2026-07-07 12:15:00+05:30,2026-07-07,SHORT,target,0.3,11.0
2026-07-07 12:30:00+05:30,2026-07-07,SHORT,target,0.3,34.0
2026-07-07 13:10:00+05:30,2026-07-07,SHORT,scratch,0.09112547495525891,27.0
2026-07-08 09:50:00+05:30,2026-07-08,SHORT,target,0.3,47.0
2026-07-08 10:20:00+05:30,2026-07-08,SHORT,target,0.3,41.0
2026-07-08 11:45:00+05:30,2026-07-08,SHORT,target,0.3,24.0
2026-07-08 11:55:00+05:30,2026-07-08,SHORT,target,0.3,22.0
2026-07-08 12:05:00+05:30,2026-07-08,SHORT,target,0.3,20.0
2026-07-14 11:20:00+05:30,2026-07-14,SHORT,target,0.3,12.0
